2,-1,95,351,RMI Clav WAH
2,-1,96,352,Dream On Session
2,-1,97,353,LightYearStrings
2,-1,98,354,Funkensteinz ARP
2,-1,99,355,Murky Rez Pad
2,-1,100,356,St PanPhase ARP
2,-1,101,357,ARP Str+Oberheim
2,-1,102,358,FX Sweep ARP
2,-1,103,359,HotFilter ARP
2,-1,104,360,St.P PWM BASS  
2,-1,105,361,SquareChirpLead
2,-1,106,362,My Old PPG*2.3
2,-1,107,363,Kashmir Str+Brs
2,-1,108,364,Genesis Broadway
2,-1,109,365,GarthsLastWaltz
2,-1,110,366,Synbrass Pillow
2,-1,111,367,Warszawa Layers
2,-1,112,368,ELOStringSection
2,-1,113,369,Outkast Drums
2,-1,114,370,PopRock'08 Kit
2,-1,115,371,Hello Brooklyn
2,-1,116,372,Snoop Kit
2,-1,117,373,EpicRemixDrums
2,-1,118,374,ZooYorkRemixDrms
2,-1,119,375,Roc-A-Fella Kit 
2,-1,120,376,Breakestra Kit  
2,-1,121,377,Cosmic Sus Pedal
2,-1,122,378,DigitalMoonscape
2,-1,123,379,Falgor'sLament  
2,-1,124,380,BPM BionicStrngs
2,-1,125,381,Swell & Hold
2,-1,126,382,Bowie/Heroes Pad
2,-1,127,383,MeanStereoSweep 
3,-1,0,384,PulseVowel
3,-1,1,385,Winds & Strings
3,-1,2,386,Winds, Horn & Str 
3,-1,3,387,More Brass & Str
3,-1,4,388,LH Timp Roll Orch
3,-1,5,389,Gothic Climax 
3,-1,6,390,Denouement 
3,-1,7,391,Poltergeist Trem
3,-1,8,392,Many Characters 
3,-1,9,393,Pizz w/PercUpTop
3,-1,10,394,Fast Str & Perc
3,-1,11,395,Fast Winds &Pizz
3,-1,12,396,Imperial Army 
3,-1,13,397,BattleSceneOrch
3,-1,14,398,Final Victory 
3,-1,15,399,SloLineInterlude
3,-1,16,400,Winds&EspressStr
3,-1,17,401,Fast Winds & Str
3,-1,18,402,SugarPlumFairies
3,-1,19,403,AdagioPizz Split
3,-1,20,404,Pastoral Orch 
3,-1,21,405,Pastoral Clr Flt
3,-1,22,406,Pastoral DblRds
3,-1,23,407,Pastoral w/ Pizz 
3,-1,24,408,Strings & Silver
3,-1,25,409,Reeds & Bells
3,-1,26,410,Perc Atk Strings
3,-1,27,411,William Tell A
3,-1,28,412,William Tell B
3,-1,29,413,Orch w/ Bells On
3,-1,30,414,Winds & Esp Str
3,-1,31,415,Horns,Winds&Str
3,-1,32,416,TripleStrikeOrch
3,-1,33,417,Tutti Orchestra 
3,-1,34,418,StBaroque Harpsi
3,-1,35,419,String Continuo
3,-1,36,420,VivaldiOrchestra
3,-1,37,421,Trumpet Voluntary
3,-1,38,422,Fifes & Drums
3,-1,39,423,Solo Flute 
3,-1,40,424,Tremolo Flute 
3,-1,41,425,Fast Orch Flute
3,-1,42,426,Piccolo
3,-1,43,427,Solo Oboe
3,-1,44,428,Slow Oboe
3,-1,45,429,Fast Orch Oboe 
3,-1,46,430,Lead Oboe
3,-1,47,431,Solo Eng Hrn prs
3,-1,48,432,Fast Orch EngHrn
3,-1,49,433,Slow EngHorn prs
3,-1,50,434,Lead English Horn
3,-1,51,435,Solo Clarinet
3,-1,52,436,Slo OrchClarinet
3,-1,53,437,Fast Orch Clar 
3,-1,54,438,Lead Clarinet
3,-1,55,439,Solo Bassoon
3,-1,56,440,Solo Bassoon vib
3,-1,57,441,Solo Dbl Reeds
3,-1,58,442,Woodwind Section
3,-1,59,443,Ensemble WWinds 
3,-1,60,444,BassClar/Clar/Fl
3,-1,61,445,Solo Fr Horn
3,-1,62,446,Ensemble Fr Horn
3,-1,63,447,Lead French Horn
3,-1,64,448,Dyn Orch Fr Horns
3,-1,65,449,HornSect Layer 
3,-1,66,450,Solo BrtTrumpet 
3,-1,67,451,Hard Trumpet
3,-1,68,452,Lead Trumpet
3,-1,69,453,Soft Trumpet
3,-1,70,454,Slow Soft Trp
3,-1,71,455,Two Lead Trumpets
3,-1,72,456,Lead MuteTrumpet
3,-1,73,457,Solo Tenor Sax
3,-1,74,458,Sax,Horns,MuteTrp
3,-1,75,459,Solo Trombone
3,-1,76,460,Ens Trombone
3,-1,77,461,Trombone Section
3,-1,78,462,Dyn Orch Bones 
3,-1,79,463,Bari Horn Section
3,-1,80,464,Dyn Bari Horns 
3,-1,81,465,Solo Tuba
3,-1,82,466,Dyn Orch Tuba 
3,-1,83,467,Low Orch Brass
3,-1,84,468,Low Brass Chorale 
3,-1,85,469,Fast Orch Brass 
3,-1,86,470,Brass Fanfare
3,-1,87,471,Dyn Orch Trumpets
3,-1,88,472,Solo Violin fast
3,-1,89,473,Folk Violin slow
3,-1,90,474,Solo Viola fast
3,-1,91,475,Solo Viola slow
3,-1,92,476,Solo Cello fast
3,-1,93,477,Solo Cello slow
3,-1,94,478,Solo Basso 1
3,-1,95,479,Solo Basso 2 slo
3,-1,96,480,String Quartet 
3,-1,97,481,Solo Harp
3,-1,98,482,Orch Harp 1
3,-1,99,483,Delicate Harp 
3,-1,100,484,HarpArps & Gliss
3,-1,101,485,Slo Orch Chorus 
3,-1,102,486,Pipe Stops
3,-1,103,487,Soft Stops 
3,-1,104,488,All Stops 
3,-1,105,489,Chapel Organ
3,-1,106,490,AllStops AllVox
3,-1,107,491,Pipes & Voices
3,-1,108,492,Orch Timpani
3,-1,109,493,Solo Timpani
3,-1,110,494,Tam/Cym/BD/Timp
3,-1,111,495,Basic Orch Perc 
3,-1,112,496,Timp & Aux Perc 
3,-1,113,497,Temple Blocks
3,-1,114,498,Modern Blockery
3,-1,115,499,Perc & Blocks
3,-1,116,500,Stereo Tam-tam
3,-1,117,501,Cymbal Roll Tr
3,-1,118,502,Xylophone
3,-1,119,503,Solo Marimba
3,-1,120,504,Orch Marimba
3,-1,121,505,Vibraphone
3,-1,122,506,Celeste
3,-1,123,507,Glockenspiel 
3,-1,124,508,Chimes/Glock
3,-1,125,509,Bells Across
3,-1,126,510,CelesteGlockHarp
3,-1,127,511,Chime Bell
4,-1,0,512,Carillon
4,-1,1,513,Adagio Strings
4,-1,2,514,Adagio Divisi St
4,-1,3,515,Lead Strings
4,-1,4,516,Lead Divisi Str 
4,-1,5,517,Fast Strings
4,-1,6,518,Fast Divisi Str
4,-1,7,519,Aggresso Strings
4,-1,8,520,AggressDivisiStr
4,-1,9,521,Adagio Tutti Mix
4,-1,10,522,AdagioDivisi Mix
4,-1,11,523,Lead Divisi Mix
4,-1,12,524,Lead Tutti Mix 
4,-1,13,525,Fast Tutti Mix
4,-1,14,526,Fast Divisi Mix
4,-1,15,527,AggressTutti Mix
4,-1,16,528,AggressDivisiMix
4,-1,17,529,Agrs lo/Trem hi
4,-1,18,530,AgresTrem 8ves 
4,-1,19,531,AgressoHalfTrem 
4,-1,20,532,Fast Tremolandi
4,-1,21,533,SloStr Prs Trem
4,-1,22,534,Marcato PrsTrem 
4,-1,23,535,Sfz Prs Trem 
4,-1,24,536,Poltergeist Pad 
4,-1,25,537,AdagioTremSplit
4,-1,26,538,Full Pizzicato
4,-1,27,539,Touch Full Pizz
4,-1,28,540,Variable Pizz
4,-1,29,541,PizzBass/ArcoLead
4,-1,30,542,Lead & Adagio
4,-1,31,543,Adagio Split 
4,-1,32,544,Adagio Bs/Vln I 
4,-1,33,545,TripleStrike Str
4,-1,34,546,AdagioTutti 8ves
4,-1,35,547,AdagioDiv 8ves 
4,-1,36,548,Adagio Octaves
4,-1,37,549,Lead & 8vaAdagio
4,-1,38,550,Dual Slow Split 
4,-1,39,551,LeadTuttiMix B
4,-1,40,552,Lead Strings Split
4,-1,41,553,Lead MixOctvs 
4,-1,42,554,Divisi Mix +solo
4,-1,43,555,Lead Upper Range
4,-1,44,556,Lead Div 8ves 
4,-1,45,557,Dual UpperDivisi
4,-1,46,558,Dual Upper tutti
4,-1,47,559,Dual Half Trem 
4,-1,48,560,Fast Mix Octaves
4,-1,49,561,Fast Divisi 8ves
4,-1,50,562,Marcato divisi 
4,-1,51,563,Marcato Mix 1
